time,source,label,score,object_score,contact,grip,weak,slip,x,y,width,height,latency_ms
12.5,detector,remote,0.6041326522827148,0.548943761543357,0.6974887435497918,0.6410416503873466,False,0.0,905.4036311252831,469.4459339528262,263.6874149238377,459.1340410801672,41.000749999511754
13.0,held,remote,0.09452899147482478,0.13361186388298754,0.10922389713653892,0.024029257370038564,True,0.47077610286346105,925.4384378866064,455.33471906506963,259.37474935625676,468.99480217491714,39.78774999995949
13.5,detector,bottle,0.32844531536102295,0.7273432840594322,0.752892727166282,0.7431839387856789,False,0.0,929.3986611914495,434.9075886859636,256.66011863864753,447.90024226989055,40.86849999657716
14.0,detector,bottle,0.4459921717643738,0.771496035601877,0.7525274467399626,0.7597355105074901,False,0.0,931.8042985545376,436.37693859080355,250.17102221124975,458.74533579457375,40.32908299996052
14.5,detector,bottle,0.640959620475769,0.8092617110761795,0.7763600778836687,0.7888626984968228,False,0.0,918.8196157932728,466.2344831427238,248.1268367124393,464.39443101419573,47.96595800144132
15.0,detector,bottle,0.7775936722755432,0.8625243520527016,0.7928546404714228,0.8193291308723089,False,0.0,911.446672790681,475.68154529213473,254.538360638189,463.4319745624211,41.94145799920079
15.5,detector,bottle,0.7750014662742615,0.8466697547432279,0.7412745068931201,0.781324701076161,False,0.0,897.9682076866604,472.57704426729157,271.96362169200984,466.4690031732524,42.923917000734946
16.0,detector,bottle,0.6686796545982361,0.7966895597417164,0.7586834672027108,0.773125782367533,False,0.0,877.9718465456071,450.4638228114418,292.9952730771334,480.37627955632314,42.97358300027554
16.5,detector,bottle,0.3250046670436859,0.7210566190141999,0.7855138531577802,0.7610201041832196,False,0.0,851.6893642801263,438.28495848973716,310.8886816000944,477.3240089402509,43.35112500120886
17.0,detector,bottle,0.26476311683654785,0.6805348692091557,0.7970502688110747,0.7527744169623454,False,0.0,865.2385595684884,442.34788405587267,313.54957953182105,478.176420865893,43.002999998861924
17.5,detector,bottle,0.2072715163230896,0.6140827331004137,0.8298885459463762,0.7478823370649104,False,0.0,874.5042061655627,448.08330580803926,303.2226489517403,473.6929630388282,39.817249999032356
18.0,detector,bottle,0.5661952495574951,0.6054999041318649,0.899636716023758,0.7878647275048387,False,0.0,886.494303055782,483.93968095551486,282.99341446621924,445.30675966617235,43.189416002860526
18.5,detector,bottle,0.2597810626029968,0.669330258751082,0.8958287004462923,0.8097592926021123,False,0.0,884.344991057323,462.25451001335273,278.18033904425965,454.9534117887336,44.66629200032912
19.0,detector,remote,0.3408086895942688,0.711589425270817,0.8824400401639398,0.817516806504553,False,0.0,901.5016024058224,449.3333501475714,264.87630269127953,466.80953791542225,44.66783300085808
19.5,detector,bottle,0.678067147731781,0.6339811219577736,0.8740288121234048,0.7828106898604648,False,0.0,910.2717517594526,443.97907494236256,252.7766086032708,479.1776072938524,41.67208400031086
20.0,detector,bottle,0.5353519320487976,0.6587804922386351,0.8673402774396791,0.7880875590632824,False,0.0,902.8184599841378,434.42132975624816,248.68731896697983,486.8882616105984,43.22916700039059
20.5,detector,toothbrush,0.2388184517621994,0.698652399001993,0.8726733809329696,0.8065454077991985,False,0.0,904.1012173569394,425.3397414983185,240.30423893981074,495.00339287461526,41.39075000057346
21.0,detector,bottle,0.446513831615448,0.6560946361743445,0.8740815233426382,0.7912465062186866,False,0.0,923.1855684826396,379.7139314997403,242.31028762245532,505.2612038513027,41.589332999137696
21.5,detector,bottle,0.585879385471344,0.624536359563547,0.8811223540556158,0.7836196761486298,False,0.0,937.7619310493235,378.1739825021016,250.6194051708048,517.3888298244062,41.996458003268344
22.0,detector,bottle,0.3490622341632843,0.709490430290412,0.8790576252333911,0.8146220911550591,False,0.0,936.8021696664766,376.2429694413517,276.6191865495212,527.2208591687894,44.94545900161029
22.5,held,bottle,0.05461797311025507,0.039018635637862974,0.04088876403001818,0.008995528086604,True,0.45733370790994543,932.1564240888089,373.7773683908001,296.7950493974392,534.8505262294273,42.57641700314707
23.0,held,bottle,0.0,0.039018635637862974,0.04088876403001818,0.008995528086604,True,0.58,928.9615604222467,372.10353408029744,310.3358969463775,539.9711081493185,41.43737500271527
23.5,held,bottle,0.0,0.019726088016919614,0.017127848932574283,0.018634827601494576,True,0.5228721510674257,928.9615604222467,372.10353408029744,310.3358969463775,539.9711081493185,41.34787499788217
